CityFIPS,ID,0-0.5,0.5-4,9-May,14-Oct,15-19,20-24,25-34,35-39,40-44,45-49,50-54,55-60,60-64,65-69,70-74,75+
2071000,KS|Topeka,0.082924081,0.091898789,0.146607866,0.165694664,0.168566878,0.123434218,0.160658787,0.203881102,0.207094987,0.209515275,0.344862088,0.343704618,0.342463211,0.486007805,0.486007805,0.486007805
2079000,KS|Wichita,0.078331651,0.085955327,0.134652232,0.151080994,0.153048539,0.116042119,0.152871855,0.19534072,0.199132542,0.201479061,0.335948469,0.334787408,0.333542151,0.476571312,0.476571312,0.476571312
2146027,KY|Lexington,0.09057813,0.098587816,0.152398133,0.169097287,0.171102169,0.127054822,0.163078104,0.206632198,0.211139686,0.213673948,0.355990314,0.35485921,0.353646083,0.499690899,0.499690899,0.499690899
2148006,KY|Louisville,0.098997585,0.107248527,0.164492421,0.181326336,0.182077394,0.131557399,0.172306524,0.21810321,0.222672227,0.225103075,0.375216457,0.374115157,0.372933994,0.522773912,0.522773912,0.522773912
2205000,LA|Baton Rouge,0.076800841,0.085437791,0.137098805,0.155743611,0.159079084,0.131295367,0.168943473,0.21403531,0.218193567,0.220700382,0.366075411,0.364955808,0.363755016,0.5122383,0.5122383,0.5122383
2239475,LA|Kenner,0.070677601,0.078759663,0.126635578,0.144378196,0.147591849,0.118507697,0.155328742,0.196800718,0.200914535,0.203495017,0.337651272,0.336489244,0.335242949,0.4784915,0.4784915,0.4784915
2240735,LA|Lafayette,0.074504626,0.082707316,0.132181172,0.150008288,0.153121717,0.122083791,0.160352204,0.20307406,0.206893306,0.209124872,0.347133127,0.345985784,0.344755239,0.489662367,0.489662367,0.489662367
2241155,LA|Lake Charles,0.079097056,0.08879553,0.144772917,0.165564865,0.168609738,0.133946418,0.177258931,0.224471338,0.227781979,0.230094964,0.378453465,0.377345571,0.376157336,0.525951808,0.525951808,0.525951808
2255000,LA|New Orleans,0.076035436,0.084358754,0.134717465,0.152731778,0.155822727,0.127514209,0.167743165,0.209359768,0.213566073,0.216277312,0.359381132,0.358253048,0.357043158,0.504344772,0.504344772,0.504344772
2270000,LA|Shreveport,0.079862461,0.090332953,0.149168607,0.171562571,0.175776831,0.13925715,0.181757322,0.228715918,0.232356798,0.234588088,0.383377685,0.382271562,0.381085227,0.531281423,0.531281423,0.531281423
2507000,MA|Boston,0.091343535,0.0973508,0.144601703,0.157022603,0.157651372,0.112499297,0.149328533,0.186631713,0.191489931,0.194959167,0.331007194,0.329851302,0.328611589,0.471270845,0.471270845,0.471270845
2509000,MA|Brockton,0.103590015,0.111310194,0.168178618,0.183682212,0.184995476,0.13161645,0.168064286,0.212943981,0.219156336,0.222194684,0.372213467,0.371111581,0.36992979,0.518943059,0.518943059,0.518943059
2511000,MA|Cambridge,0.079097056,0.084645934,0.126537747,0.138534857,0.140120972,0.096284887,0.126322819,0.159330785,0.164563939,0.16757703,0.284007673,0.282777841,0.281458826,0.415756718,0.415756718,0.415756718
2523000,MA|Fall River,0.105120825,0.112599749,0.169124634,0.184048434,0.184542473,0.132074461,0.17157863,0.217927517,0.222781273,0.225265069,0.378472047,0.377382502,0.376213947,0.526529283,0.526529283,0.526529283
2534550,MA|Lawrence,0.091343535,0.099232593,0.152871141,0.169280398,0.171472015,0.134727558,0.173629236,0.219449438,0.2252345,0.228259978,0.382457292,0.381370952,0.380205835,0.530233023,0.530233023,0.530233023
2537000,MA|Lowell,0.088281915,0.094795816,0.142815689,0.15644731,0.158185522,0.117072797,0.151979742,0.190646908,0.196752293,0.199980628,0.337674942,0.336525896,0.335293524,0.479128893,0.479128893,0.479128893
2537490,MA|Lynn,0.09210894,0.09900885,0.149527486,0.163806065,0.165009625,0.121975361,0.158534173,0.201334751,0.206706503,0.209636721,0.353376663,0.352250397,0.351042457,0.496888282,0.496888282,0.496888282
2545000,MA|New Bedford,0.105120825,0.112889255,0.170396855,0.185934249,0.186696545,0.134554812,0.174373806,0.221161484,0.226076163,0.228570194,0.38320545,0.382121343,0.380958621,0.531811822,0.531811822,0.531811822
2545560,MA|Newton,0.075270031,0.080143394,0.118553729,0.129290287,0.13055137,0.087511643,0.115957066,0.147043392,0.151933137,0.154858942,0.264095873,0.262838688,0.261490337,0.392298586,0.392298586,0.392298586
2555745,MA|Quincy,0.079862461,0.085700846,0.128813069,0.141389538,0.143305067,0.102380388,0.132730836,0.167791079,0.173706764,0.176748172,0.299118374,0.297911141,0.296616365,0.433586782,0.433586782,0.433586782
2562535,MA|Somerville,0.082158676,0.08794881,0.131610333,0.143981837,0.145541693,0.101716403,0.133074829,0.167610144,0.173073843,0.176143709,0.298299271,0.297091083,0.29579528,0.432696344,0.432696344,0.432696344
2567000,MA|Springfield,0.1012938,0.110268508,0.170682275,0.188947474,0.190852272,0.140692676,0.182212739,0.22997507,0.234120485,0.236707466,0.393066924,0.391989169,0.39083326,0.541872619,0.541872619,0.541872619
2582000,MA|Worcester,0.09210894,0.099274231,0.150693688,0.165534728,0.167104148,0.12000045,0.155004491,0.197480516,0.202338686,0.204891513,0.343783261,0.34263894,0.341411636,0.485852575,0.485852575,0.485852575
2404000,MD|Baltimore,0.09823218,0.106941507,0.165503671,0.183343342,0.185653729,0.136368432,0.175396005,0.220639922,0.225893813,0.228803951,0.380034828,0.378937713,0.377761038,0.52803198,0.52803198,0.52803198
2360545,ME|Portland,0.09210894,0.098598716,0.147725172,0.161134494,0.162301624,0.111060041,0.144801197,0.182807857,0.188151285,0.190644276,0.321091185,0.319914913,0.318653342,0.459328269,0.459328269,0.459328269
2603000,MI|Ann Arbor,0.076035436,0.082211579,0.125281825,0.13874532,0.141026666,0.101301536,0.131333913,0.165943727,0.171126807,0.17378027,0.292525341,0.291304418,0.289994958,0.425166145,0.425166145,0.425166145
2621000,MI|Dearborn,0.09363975,0.101770064,0.156940626,0.173758511,0.175034152,0.130185806,0.171207214,0.217569464,0.221861967,0.224481969,0.374573356,0.373471988,0.372290752,0.521423709,0.521423709,0.521423709
2622000,MI|Detroit,0.111244065,0.12267958,0.19453646,0.21757217,0.220130499,0.167053778,0.215126619,0.270027611,0.275168576,0.277972802,0.456081012,0.455087154,0.454021226,0.60904361,0.60904361,0.60904361
2627440,MI|Farmington Hills,0.076800841,0.082566849,0.124482612,0.137042616,0.138768244,0.09937453,0.130058523,0.166716021,0.171349911,0.173839448,0.293989362,0.292774245,0.291471012,0.427697526,0.427697526,0.427697526
2629000,MI|Flint,0.108182445,0.119135449,0.18840369,0.210553677,0.212848472,0.163460347,0.212164759,0.26785619,0.272210165,0.274397689,0.451569871,0.450572535,0.449502876,0.604077502,0.604077502,0.604077502
2634000,MI|Grand Rapids,0.08904732,0.097684271,0.153148411,0.171245484,0.173786876,0.128388113,0.165867843,0.210182528,0.214751946,0.217219268,0.359809219,0.358679254,0.357467347,0.503498729,0.503498729,0.503498729
2642160,MI|Kalamazoo,0.09517056,0.105230919,0.167428301,0.188268342,0.191208859,0.143527785,0.180699615,0.228035835,0.23257513,0.235091805,0.385900782,0.384802217,0.383623988,0.533061196,0.533061196,0.533061196
2646000,MI|Lansing,0.094405155,0.103789998,0.163456685,0.182899241,0.186060726,0.139727417,0.177398226,0.223458858,0.228123665,0.23073717,0.380719613,0.379618055,0.378436616,0.527823206,0.527823206,0.527823206
2649000,MI|Livonia,0.079862461,0.086569366,0.132629732,0.147046982,0.14835526,0.103939205,0.138216412,0.176683666,0.180319456,0.182806856,0.306346203,0.305143755,0.30385411,0.441364,0.441364,0.441364
2669035,MI|Rochester Hills,0.073739221,0.079022718,0.118349842,0.130024124,0.131558702,0.09380434,0.123554812,0.158937651,0.163391608,0.165852036,0.28171884,0.280487414,0.279166688,0.41336039,0.41336039,0.41336039
2674900,MI|Southfield,0.09210894,0.100118626,0.154404333,0.171035021,0.173556652,0.123496213,0.157968103,0.199878902,0.205280674,0.20789609,0.345598315,0.344450026,0.343218467,0.488016766,0.488016766,0.488016766
2676460,MI|Sterling Heights,0.0859857,0.093392247,0.14372907,0.159355304,0.161541317,0.117517878,0.152638532,0.194638876,0.198677356,0.201123004,0.336022002,0.334862855,0.333619651,0.476404578,0.476404578,0.476404578
2680700,MI|Troy,0.071443006,0.076461122,0.114174338,0.125388859,0.126871146,0.092204718,0.121900437,0.157140508,0.161552281,0.164004518,0.279472966,0.278240016,0.276917656,0.411016268,0.411016268,0.411016268
2684000,MI|Warren,0.092874345,0.101149412,0.156573637,0.173732551,0.176117089,0.129897723,0.167553103,0.212829653,0.217171865,0.219669377,0.365426487,0.364308798,0.363110058,0.510744069,0.510744069,0.510744069
2686000,MI|Westland,0.089812725,0.097750034,0.151076977,0.167656966,0.169122,0.121308359,0.159545844,0.202708051,0.206763136,0.20933803,0.348504933,0.347362048,0.346136285,0.49086348,0.49086348,0.49086348
2688940,MI|Wyoming,0.0859857,0.094067763,0.146697586,0.163755538,0.166074717,0.122418895,0.158871882,0.201845499,0.206264406,0.208707542,0.346928645,0.345781959,0.344552119,0.488583938,0.488583938,0.488583938
2706616,MN|Bloomington,0.064554361,0.070079114,0.107372822,0.119969231,0.122351243,0.090168465,0.119308158,0.151694602,0.156395828,0.159108494,0.269291846,0.268037878,0.266692977,0.397981375,0.397981375,0.397981375
2707966,MN|Brooklyn Park,0.067615981,0.073671496,0.113717629,0.127302026,0.129909969,0.097997338,0.128769431,0.163114302,0.168110113,0.170884253,0.288110115,0.286882886,0.285566663,0.420296399,0.420296399,0.420296399
2717000,MN|Duluth,0.069912196,0.077608249,0.123936183,0.14089491,0.14474567,0.111688965,0.142309317,0.182222523,0.18601824,0.188141495,0.312241812,0.311040951,0.309753006,0.447013884,0.447013884,0.447013884
2743000,MN|Minneapolis,0.069146791,0.075491813,0.116996051,0.131125575,0.13386898,0.101923819,0.133510978,0.16883426,0.173977718,0.176782874,0.29750584,0.29629176,0.294989638,0.431171427,0.431171427,0.431171427
2751730,MN|Plymouth,0.060727336,0.065721327,0.100024914,0.111667569,0.1138909,0.082933884,0.110617378,0.141247675,0.145679231,0.148335229,0.252222482,0.250944667,0.249574189,0.377833897,0.377833897,0.377833897
2754880,MN|Rochester,0.065319766,0.071785416,0.112510641,0.127066996,0.130397576,0.098187411,0.127071273,0.163699592,0.167792959,0.17035238,0.285628641,0.284393924,0.283069669,0.416217276,0.416217276,0.416217276
2758000,MN|St. Paul,0.069146791,0.076577463,0.12176688,0.138197379,0.141675956,0.10908165,0.141845656,0.17908517,0.183812231,0.186729345,0.310933048,0.309732212,0.308444295,0.445808665,0.445808665,0.445808665
2915670,MO|Columbia,0.076800841,0.084231513,0.131797884,0.14788605,0.151058123,0.115242382,0.147561367,0.187064496,0.191242637,0.193724473,0.322820651,0.321639473,0.320372641,0.460520447,0.460520447,0.460520447
2935000,MO|Independence,0.082924081,0.090499506,0.140458797,0.156579894,0.157955349,0.119099543,0.157766216,0.200446441,0.204237853,0.206709336,0.345337114,0.344191977,0.342963799,0.487714722,0.487714722,0.487714722
2938000,MO|Kansas City,0.082924081,0.090933766,0.142367129,0.159408616,0.161417715,0.12233246,0.160819526,0.204140423,0.207962248,0.210404586,0.350179906,0.349039193,0.347815761,0.493122114,0.493122114,0.493122114
2941348,MO|Lee's Summit,0.074504626,0.080970276,0.124547845,0.1386934,0.139922708,0.099991793,0.133762371,0.170842524,0.174191583,0.176580038,0.296273216,0.295056101,0.293750726,0.429942759,0.429942759,0.429942759
2954074,MO|O'Fallon,0.073739221,0.081121642,0.127573445,0.143696279,0.147185966,0.107683382,0.137561327,0.176375794,0.180283245,0.182424394,0.30296665,0.301753039,0.30045142,0.436461562,0.436461562,0.436461562
2970000,MO|Springfield,0.080627866,0.088999435,0.140948104,0.158859283,0.161702505,0.127805315,0.164750539,0.209188039,0.212930954,0.215259869,0.357322527,0.35619064,0.354976673,0.500839221,0.500839221,0.500839221
2964550,MO|St. Joseph,0.082158676,0.092219034,0.150375595,0.171797602,0.176007398,0.133693943,0.171465021,0.215794488,0.219849086,0.222232294,0.363128256,0.361992032,0.360773413,0.506458356,0.506458356,0.506458356
2965000,MO|St. Louis,0.09210894,0.101180151,0.159069144,0.177949674,0.18101079,0.139393697,0.178517744,0.225056136,0.230581345,0.233251426,0.386504118,0.385414714,0.38424631,0.53462628,0.53462628,0.53462628
2829700,MS|Gulfport,0.074504626,0.083985971,0.137800149,0.158337302,0.162143699,0.132054586,0.172716162,0.217889155,0.221881747,0.224130893,0.368602812,0.36748042,0.366276636,0.514395533,0.514395533,0.514395533
2836000,MS|Jackson,0.081393271,0.092129144,0.152341011,0.175228969,0.179669773,0.145190876,0.1879274,0.235379456,0.238820737,0.241008139,0.393727837,0.39263664,0.391466313,0.543673172,0.543673172,0.543673172
3006550,MT|Billings,0.074504626,0.081742293,0.127940435,0.143722239,0.146011989,0.108096629,0.143024472,0.182361395,0.185815974,0.188148409,0.314075314,0.312881268,0.311600633,0.4495885,0.4495885,0.4495885
3050200,MT|Missoula,0.075270031,0.081663304,0.12523289,0.139190814,0.141449305,0.106273348,0.139604131,0.177173317,0.180820176,0.183358387,0.308928316,0.307732727,0.306450438,0.444231711,0.444231711,0.444231711
3702140,NC|Asheville,0.068381386,0.074991789,0.117159153,0.131885371,0.134575897,0.105928775,0.140317253,0.177345601,0.181254011,0.183853587,0.308745369,0.307547685,0.306263149,0.444537316,0.444537316,0.444537316
3710740,NC|Cary,0.060727336,0.066155587,0.101933246,0.114496291,0.117132237,0.089760855,0.11849207,0.151849346,0.155858072,0.158415722,0.268253501,0.266998613,0.265652724,0.397215674,0.397215674,0.397215674
3712000,NC|Charlotte,0.069912196,0.076932734,0.120967667,0.136494676,0.139276263,0.110176504,0.144459284,0.182931382,0.187499122,0.190160064,0.31842741,0.317242353,0.315971359,0.456660257,0.456660257,0.456660257
3714100,NC|Concord,0.069912196,0.077801254,0.12478433,0.14215212,0.145982507,0.11551837,0.149709553,0.191276521,0.195239723,0.19764457,0.328213112,0.327037069,0.325775743,0.466880105,0.466880105,0.466880105
3719000,NC|Durham,0.072208411,0.079832087,0.126627429,0.143330057,0.146878013,0.11715461,0.151709991,0.19017874,0.195137045,0.197963877,0.329915628,0.32874459,0.327488633,0.469288844,0.469288844,0.469288844
3722920,NC|Fayetteville,0.074504626,0.083093325,0.133877467,0.152522707,0.155715585,0.121867999,0.161714123,0.205420382,0.208759905,0.211224831,0.349330795,0.3481839,0.346953836,0.491959778,0.491959778,0.491959778
3725580,NC|Gastonia,0.076800841,0.084931154,0.134872418,0.152443435,0.155415496,0.124062181,0.163523867,0.208302402,0.211786581,0.213995761,0.356091426,0.354959494,0.353745479,0.500093588,0.500093588,0.500093588
3728000,NC|Greensboro,0.073739221,0.08254505,0.133828533,0.152968201,0.157203498,0.123080754,0.158858361,0.199540107,0.203859951,0.20640385,0.340056271,0.338892247,0.337643811,0.480562004,0.480562004,0.480562004
3728080,NC|Greenville,0.076800841,0.085944428,0.139325192,0.159043786,0.163410875,0.132011361,0.168291599,0.211936911,0.215550846,0.218097254,0.359500673,0.358366016,0.357149078,0.503248613,0.503248613,0.503248613
3731400,NC|High Point,0.075270031,0.084051734,0.135728715,0.154748784,0.158637489,0.126511655,0.163881537,0.206945231,0.211122368,0.213552539,0.352822079,0.351679365,0.350453784,0.495664041,0.495664041,0.495664041
3734200,NC|Jacksonville,0.069146791,0.07664984,0.122084935,0.138668833,0.140372991,0.111301869,0.14979462,0.192084172,0.195894807,0.198233853,0.330474943,0.329305826,0.328051929,0.470339034,0.470339034,0.470339034
3755000,NC|Raleigh,0.069146791,0.076046701,0.119434474,0.134740053,0.137904066,0.106920505,0.13917949,0.17623405,0.180781078,0.18347409,0.306978994,0.305775999,0.304485768,0.442559857,0.442559857,0.442559857
3774440,NC|Wilmington,0.072208411,0.079542581,0.125355208,0.141444243,0.144807529,0.116183033,0.150176898,0.190130161,0.19438314,0.196784729,0.328940463,0.327770202,0.326515078,0.467761632,0.467761632,0.467761632
3775000,NC|Winston-Salem,0.074504626,0.083527585,0.135785799,0.155351429,0.159628035,0.127701181,0.164213906,0.207570887,0.211937521,0.214366094,0.353492297,0.3523487,0.351122173,0.49620979,0.49620979,0.49620979
3825700,ND|Fargo,0.071443006,0.079718073,0.128486826,0.146604273,0.150931329,0.111780388,0.141045609,0.179282247,0.183284866,0.186127896,0.30631527,0.305099829,0.303796248,0.440102964,0.440102964,0.440102964
3128000,NE|Lincoln,0.067615981,0.074829523,0.118806513,0.134845284,0.138403946,0.106315201,0.135382626,0.173235321,0.177531449,0.180183414,0.300034424,0.298817357,0.297512032,0.433400415,0.433400415,0.433400415
3137000,NE|Omaha,0.069912196,0.078066635,0.125950533,0.143880783,0.147616511,0.113851459,0.146785276,0.186497796,0.191199236,0.193850528,0.320462592,0.319271542,0.31799412,0.457090017,0.457090017,0.457090017
3345140,NH|Manchester,0.088281915,0.095471332,0.145784205,0.160847544,0.162591373,0.115972632,0.150728543,0.191549011,0.196075172,0.198453222,0.332342095,0.331178654,0.329930845,0.471863481,0.471863481,0.471863481
3350260,NH|Nashua,0.084454891,0.091210047,0.138860371,0.153174487,0.154854653,0.109450327,0.142854606,0.181966177,0.186305444,0.18865929,0.316723429,0.315537744,0.314266076,0.453571627,0.453571627,0.453571627
3410000,NJ|Camden,0.08904732,0.099686692,0.161947941,0.184289035,0.188754338,0.158441039,0.202715872,0.253653759,0.25963226,0.26250307,0.432064743,0.431037741,0.429936263,0.583720991,0.583720991,0.583720991
3413690,NJ|Clifton,0.066850576,0.073581607,0.115683044,0.130733393,0.133546785,0.102204751,0.134059857,0.169931429,0.174753672,0.177664303,0.297285135,0.296067504,0.294761575,0.430838154,0.430838154,0.430838154
3421000,NJ|Elizabeth,0.072208411,0.080555854,0.129807982,0.148044594,0.152297069,0.127117879,0.163187422,0.205204775,0.210761151,0.214111232,0.355704498,0.354570134,0.35335351,0.499268197,0.499268197,0.499268197
3436000,NJ|Jersey City,0.069146791,0.076022575,0.119328456,0.134582902,0.137534635,0.109999995,0.144579093,0.181185588,0.186457402,0.189744403,0.318263054,0.317078919,0.315808915,0.456183194,0.456183194,0.456183194
3451000,NJ|Newark,0.086751105,0.095653437,0.151305313,0.170067546,0.173023149,0.140335193,0.18109151,0.226710325,0.232930104,0.236240893,0.392581156,0.391503196,0.390347065,0.542206857,0.542206857,0.542206857
3456550,NJ|Passaic,0.074504626,0.083527585,0.135785799,0.155351429,0.159533835,0.13468158,0.173454757,0.217645908,0.22360091,0.226796038,0.37544243,0.374335132,0.373147536,0.52213711,0.52213711,0.52213711
3457000,NJ|Paterson,0.079862461,0.089367931,0.14492787,0.165276523,0.169401785,0.139247424,0.178691904,0.223740391,0.229840829,0.233074106,0.384647041,0.383550982,0.382375441,0.532724502,0.532724502,0.532724502
3474000,NJ|Trenton,0.086751105,0.09623245,0.153849755,0.173839175,0.177740032,0.147157423,0.186393211,0.234097267,0.240385161,0.243559355,0.403163439,0.4020982,0.400955713,0.553666177,0.553666177,0.553666177
3474630,NJ|Union City,0.068381386,0.076680578,0.124580443,0.142885956,0.147212081,0.122924172,0.159441452,0.198285936,0.203983585,0.207407715,0.344108725,0.342955584,0.341718821,0.485562433,0.485562433,0.485562433
3502000,NM|Albuquerque,0.083689486,0.090444642,0.137857271,0.15220562,0.153378156,0.108445202,0.14424059,0.183139827,0.186721546,0.189089967,0.317548212,0.316363891,0.315093687,0.454469853,0.454469853,0.454469853
3539380,NM|Las Cruces,0.083689486,0.090951279,0.140083658,0.155505795,0.156380533,0.115648088,0.151251244,0.193623269,0.197190079,0.199708752,0.334526053,0.333365627,0.33212105,0.473933604,0.473933604,0.473933604
3563460,NM|Rio Rancho,0.079097056,0.08510432,0.128552097,0.14152073,0.142492287,0.100766576,0.135250099,0.172766939,0.176108986,0.178456457,0.301721823,0.300517502,0.299225848,0.435933705,0.435933705,0.435933705
3570500,NM|Santa Fe,0.076035436,0.08052279,0.117860535,0.127744735,0.127480609,0.091756635,0.125012338,0.161437334,0.164558389,0.167136375,0.287733441,0.286518532,0.285215521,0.420434913,0.420434913,0.420434913
3231900,NV|Henderson,0.067615981,0.073237236,0.111809297,0.124473304,0.125964849,0.098866593,0.133573211,0.171305976,0.174933453,0.177505078,0.301689734,0.300488546,0.299200252,0.436448192,0.436448192,0.436448192
3240000,NV|Las Vegas,0.071443006,0.077956907,0.120747481,0.135132235,0.137057261,0.112591008,0.150557342,0.192012215,0.195982887,0.198636567,0.335599742,0.334447264,0.333211211,0.475917827,0.475917827,0.475917827
3251800,NV|North Las Vegas,0.074504626,0.081476912,0.126774232,0.141993576,0.144037617,0.119256826,0.158742248,0.201938163,0.206073474,0.20876678,0.351701246,0.350571611,0.349360059,0.494576265,0.494576265,0.494576265
3260600,NV|Reno,0.072208411,0.078529307,0.120902434,0.134843892,0.136589052,0.106999938,0.142301017,0.181351372,0.185371994,0.187862194,0.316994263,0.31581261,0.314545267,0.454830435,0.454830435,0.454830435
3268400,NV|Sparks,0.072208411,0.078456931,0.120584378,0.134372438,0.136052882,0.105882337,0.140915772,0.179655326,0.183645735,0.186130374,0.314194025,0.313008338,0.311736669,0.451547389,0.451547389,0.451547389
3601000,NY|Albany,0.095935965,0.104162781,0.160374001,0.177293717,0.179658805,0.128839363,0.164015465,0.206439489,0.211910005,0.214606648,0.356851289,0.355719818,0.354506295,0.500359493,0.500359493,0.500359493
3611000,NY|Buffalo,0.1012938,0.110340885,0.17100033,0.189418928,0.191517981,0.142734134,0.183174277,0.230613677,0.236080796,0.238644574,0.396104576,0.395031248,0.393880085,0.545984072,0.545984072,0.545984072
3649121,NY|Mount Vernon,0.09976299,0.10709716,0.161466821,0.176323457,0.177544784,0.123821629,0.15887059,0.199686615,0.206279305,0.209798569,0.351840718,0.350708328,0.34949382,0.495388181,0.495388181,0.495388181
3650617,NY|New Rochelle,0.085220296,0.091082806,0.13594079,0.148328759,0.149416624,0.104987971,0.136820388,0.173475612,0.179304891,0.182608421,0.309548952,0.30835877,0.307082279,0.446129854,0.446129854,0.446129854
3651000,NY|New York,0.085220296,0.091275811,0.136788937,0.149585969,0.150812856,0.112754363,0.150052757,0.185989744,0.191113008,0.194915003,0.330736841,0.329580104,0.328339484,0.471095297,0.471095297,0.471095297
3663000,NY|Rochester,0.100528395,0.110250996,0.172965746,0.192850295,0.195751638,0.146220584,0.186551274,0.233888431,0.239180963,0.241974994,0.399490086,0.398416781,0.397265644,0.548847467,0.548847467,0.548847467
3665508,NY|Schenectady,0.098997585,0.106934894,0.163114182,0.179283371,0.18019169,0.130140133,0.168420578,0.213973776,0.219043844,0.221622053,0.370447662,0.369341064,0.368154219,0.516377919,0.516377919,0.516377919
3673000,NY|Syracuse,0.102059205,0.111299294,0.172851578,0.191645004,0.193877938,0.14402065,0.184273115,0.232082296,0.237611376,0.240397834,0.398563846,0.397492992,0.396344483,0.547738307,0.547738307,0.547738307
3684000,NY|Yonkers,0.086751105,0.0929755,0.139537267,0.152623761,0.153920808,0.110910499,0.143936556,0.182086518,0.188166114,0.191539357,0.323930797,0.322761411,0.321507225,0.463019696,0.463019696,0.463019696
3901000,OH|Akron,0.08904732,0.09785315,0.15389054,0.172345542,0.175075593,0.135682227,0.17577472,0.222723003,0.226861747,0.229278994,0.380502294,0.379405155,0.378228456,0.527948821,0.527948821,0.527948821
3912000,OH|Canton,0.091343535,0.101162638,0.161352615,0.181852495,0.185021193,0.145136145,0.187115201,0.237167701,0.241730483,0.243844868,0.40234649,0.401277113,0.400130187,0.552095306,0.552095306,0.552095306
3915000,OH|Cincinnati,0.08751651,0.096611846,0.153156561,0.172293623,0.175162363,0.136911086,0.177175677,0.22326675,0.228345646,0.23091421,0.382254665,0.381158035,0.379981881,0.529919922,0.529919922,0.529919922
3916000,OH|Cleveland,0.094405155,0.103934751,0.164092796,0.183842148,0.186448714,0.150429545,0.194993375,0.245154296,0.25027257,0.252919022,0.419454166,0.418415468,0.417301448,0.570647766,0.570647766,0.570647766
3918000,OH|Columbus,0.081393271,0.089402956,0.140360928,0.157470882,0.160114261,0.124086634,0.16161297,0.204339686,0.209123049,0.211751928,0.352671082,0.35153449,0.350315476,0.495634261,0.495634261,0.495634261
3921000,OH|Dayton,0.092874345,0.103368964,0.166327332,0.188190463,0.191530997,0.153253791,0.197353958,0.249061453,0.25353929,0.255856281,0.420737203,0.419692663,0.418572376,0.572359302,0.572359302,0.572359302
3961000,OH|Parma,0.076800841,0.083483621,0.128511312,0.143014363,0.144711646,0.109115806,0.144566439,0.183996218,0.188034331,0.190492305,0.320267361,0.319088134,0.317823393,0.457779431,0.457779431,0.457779431
3977000,OH|Toledo,0.089812725,0.099052815,0.156801972,0.176143131,0.178548268,0.138233435,0.180034371,0.228001865,0.232273195,0.234566185,0.388158294,0.387070232,0.385903267,0.536484288,0.536484288,0.536484288
3988000,OH|Youngstown,0.091343535,0.10147627,0.162730855,0.18389546,0.187074917,0.154097697,0.199704916,0.252536144,0.256907893,0.259268791,0.428221536,0.42719236,0.42608855,0.579874909,0.579874909,0.579874909
4009050,OK|Broken Arrow,0.076035436,0.082525211,0.126660064,0.140788286,0.141771909,0.103130984,0.137746843,0.176691782,0.180357993,0.182756417,0.307077564,0.305878118,0.304591692,0.442848519,0.442848519,0.442848519
4023200,OK|Edmond,0.074504626,0.081018527,0.124759882,0.139007703,0.139914409,0.09952272,0.133044387,0.170488254,0.173895689,0.176404569,0.29592469,0.294706601,0.29340018,0.429117676,0.429117676,0.429117676
4041850,OK|Lawton,0.082158676,0.089951231,0.140409863,0.157025388,0.158337801,0.122738264,0.164056316,0.209223618,0.21236373,0.214539143,0.358283621,0.357158102,0.355950964,0.503080306,0.503080306,0.503080306
4052500,OK|Norman,0.078331651,0.08605183,0.135076306,0.151709599,0.154633787,0.116962573,0.150805311,0.191282405,0.194673798,0.196902821,0.327281171,0.326104981,0.324843497,0.466089288,0.466089288,0.466089288
4055000,OK|Oklahoma City,0.082158676,0.090095985,0.141045973,0.157968295,0.159807303,0.121564916,0.158949829,0.202274895,0.206028172,0.208503871,0.347220588,0.346075579,0.344847538,0.489329579,0.489329579,0.489329579
4075000,OK|Tulsa,0.083689486,0.091120158,0.140825787,0.156605854,0.157649934,0.118693452,0.157228246,0.200786847,0.204844677,0.207310417,0.346952331,0.345811061,0.344587029,0.489851185,0.489851185,0.489851185
4105350,OR|Beaverton,0.078331651,0.085231561,0.131471679,0.146366458,0.148863604,0.105295989,0.137041774,0.173882111,0.17802404,0.180674666,0.302077879,0.30086678,0.299567856,0.436035091,0.436035091,0.436035091
4105800,OR|Bend,0.079097056,0.085345575,0.129612282,0.143092242,0.14481716,0.102678535,0.136231483,0.174131919,0.177895668,0.180256304,0.304003849,0.302801311,0.301511569,0.438590754,0.438590754,0.438590754
4123850,OR|Eugene,0.082924081,0.089462107,0.135900005,0.149822392,0.151342241,0.110676908,0.144599262,0.184880746,0.188186112,0.190701543,0.321345841,0.320169592,0.318908046,0.45908128,0.45908128,0.45908128
4131250,OR|Gresham,0.082924081,0.089051973,0.134097691,0.147150821,0.148243384,0.111114771,0.14822531,0.186472405,0.190839958,0.193761381,0.328348584,0.3271873,0.325941804,0.468086616,0.468086616,0.468086616
4134100,OR|Hillsboro,0.079097056,0.08618997,0.133322927,0.148592534,0.151203086,0.107803609,0.140056615,0.177533771,0.181746181,0.184412823,0.307991718,0.306788806,0.305498662,0.442886715,0.442886715,0.442886715
4147000,OR|Medford,0.089812725,0.096736761,0.146624203,0.161056615,0.162097048,0.115637016,0.154012787,0.196577495,0.200268277,0.202669712,0.341001913,0.339854983,0.338624882,0.482179143,0.482179143,0.482179143
4159000,OR|Portland,0.077566246,0.083090999,0.124425528,0.136439971,0.137613131,0.100816366,0.134543189,0.171387675,0.175394365,0.178082296,0.302976069,0.301777805,0.300492646,0.438475041,0.438475041,0.438475041
